C�digo �nico;Nombre del establecimiento;UBIGEO;Direcci�n;C�digo UE;NORTE;ESTE;Capacidad
1588;PUESTO DE SALUD ACZO;20302;JIR�N SAN MARTIN S/N N�MERO S/N DISTRITO ACZO PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-76.99029164;-9.15207596;3607
1589;PUESTO DE SALUD CHACAS;20302;OTROS COMUNIDAD DE CHACAS DISTRITO ACZO PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-77.01655937;-9.16243052;3368
1590;PUESTO DE SALUD CHACCHO;20303;OTROS BARRIO JATHUN MUCHCANCOCHA DISTRITO CHACCHO PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-77.05671251;-9.05990767;2801
1591;PUESTO DE SALUD CHINGAS;20304;JIR�N 28 DE JULIO S/N N�MERO S/N DISTRITO CHINGAS PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-76.99052484;-9.11862785;3403
1592;PUESTO DE SALUD MIRGAS;20305;AVENIDA CONFRATERNIDAD  S/N MIRGAS N�MERO S/N DISTRITO MIRGAS PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-77.09418474;-9.07956951;3261
1593;PUESTO DE SALUD SAN MARTIN DE PARAS;20305;OTROS COMUNIDAD DE PARAS S/N N�MERO S/N DISTRITO MIRGAS PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-77.11735534;-9.038867;3606
1594;PUESTO DE SALUD SAN JOSE DE ILLAURO;20305;OTROS COMUNIDAD DE SAN JOSE DE ILLAURO DISTRITO MIRGAS PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-77.1346216;-9.13414018;2292
1595;PUESTO DE SALUD SAN JUAN DE RONTOY;20306;JIR�N LAS BRISAS S/N N�MERO S/N DISTRITO SAN JUAN DE RONTOY PROVINCIA ANTONIO RAIMONDI DEPARTAMENTO ANCASH ;746;-77.00400013;-9.17917645;3993
1596;CENTRO DE SALUD SAN LUIS;20701;JIR�N JR. DANIEL ALCIDES CARRION  N� 504 - SAN LUIS DISTRITO SAN LUIS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.33039351;-9.09554831;2379
1597;PUESTO DE SALUD POMALLUCAY;20701;OTROS BARRIO BUENA VISTA S/N - POMALLUCAY N�MERO S/N DISTRITO SAN LUIS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.35016422;-9.04883456;3763
1598;PUESTO DE SALUD HUMANHUAUCO;20701;AVENIDA AV. 28 DE JULIO S/N - HUMANHUAUCO N�MERO S/N DISTRITO SAN LUIS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.34955991;-9.02680561;2017
1599;PUESTO DE SALUD UCHUSQUILLO;20701;JIR�N JR. LIMA S/N - CENTRO POBLADO DE UCHUSQUILLO N�MERO S/N DISTRITO SAN LUIS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.35138528;-9.01304515;3227
1600;PUESTO DE SALUD CANCHABAMBA;20701;OTROS COMUNIDAD DE CANCHABAMBA S/N N�MERO S/N DISTRITO SAN LUIS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.28446169;-9.0805489;3408
1601;CENTRO DE SALUD YAUYA;20703;JIR�N 28 DE JULIO S/N - BARRIO ABIGAIL N�MERO S/N DISTRITO YAUYA PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.2913488;-8.98645108;3477
1602;PUESTO DE SALUD CHINCHO;20703;JIR�N PUCAYACU S/N - CENTRO POBLADO DE CHINCHO N�MERO S/N DISTRITO YAUYA PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.31596384;-8.96839946;3160
1603;CENTRO DE SALUD SAN NICOLAS;20702;OTROS BARRIO SUCCHA S/N - SAN NICOLAS N�MERO S/N DISTRITO SAN NICOLAS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.1851262;-8.98064624;3222
1604;PUESTO DE SALUD RURISH;20702;PLAZA PLAZA DE ARMAS RURISH - BARRIO MOLINA DISTRITO SAN NICOLAS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.16430239;-9.00536922;2496
1605;PUESTO DE SALUD LLAMACA;20702;OTROS LLAMACA S/N N�MERO S/N DISTRITO SAN NICOLAS PROVINCIA CARLOS FERMIN FITZCARRALD DEPARTAMENTO ANCASH ;746;-77.1805588;-9.06634997;3563
1606;CLAS CORRALES;240102;PASAJE PASAJE ALEJANDRO HENCKELL N� 104 DISTRITO CORRALES PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.48188319;-3.60064797;3483
1607;SAN ISIDRO;240102;CALLE CALLE LOS ALGARROBOS S/N AA.HH. JUAN VELAZCO ALVARADO N�MERO S/N DISTRITO CORRALES PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.51074262;-3.61316139;2655
1608;MALVAL;240102;JIR�N JR. PLAZA DE ARMAS N� 131 MALVAL DISTRITO CORRALES PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.46664131;-3.62418914;2103
1609;CLAS LA CRUZ;240103;AVENIDA AV. INDEPENDENCIA N� 337 DISTRITO LA CRUZ PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.59322733;-3.63820898;3826
1610;SAN JACINTO;240105;CALLE CALLE HORACIO PATI�O N� 328 DISTRITO SAN JACINTO PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.44800709;-3.64215002;3953
1611;RICA PLAYA;240105;OTROS RICA PLAYA S/N N�MERO S/N DISTRITO SAN JACINTO PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.50054;-3.80390167;2012
1612;VAQUERIA;240105;CALLE CALLE PRINCIPAL S/N VAQUERIA N�MERO S/N DISTRITO SAN JACINTO PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.45228333;-3.7061;2276
1613;CASA BLANQUEADA;240105;CASA BLANQUEADA SECTOR TABLAZO S/N;940;-80.453705;-3.73461667;3166
1614;CABUYAL;240104;AV. JORGE ESPINOZA N� 118;940;-80.43676248;-3.71568275;2958
1615;CRUZ BLANCA.;240104;AVENIDA AV. 85 S/N CRUZ BLANCA N�MERO S/N DISTRITO PAMPAS DE HOSPITAL PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.41996179;-3.66890058;3015
1616;EL LIMON;240104;LIMON S/N;940;-80.44168183;-3.72783973;2991
1617;CLAS SAN JUAN DE LA VIRGEN;240106;CALLE CALLE ANDRES ARAUJO S/N SAN JUAN DE LA VIRGEN N�MERO S/N DISTRITO SAN JUAN DE LA VIRGEN PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.43429013;-3.62630316;3483
1618;CERRO BLANCO;240106;CERRO BLANCO S/N;940;-80.42661599;-3.6553337;2684
1619;GARBANZAL;240106;OTROS GARBANZAL S/N N�MERO S/N DISTRITO SAN JUAN DE LA VIRGEN PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.43368786;-3.61178066;2280
1620;PAMPA GRANDE;240101;AV. SIMON BOLIVAR N� 304 PAMPA GRANDE;940;-80.42026826;-3.58217906;2197
1621;PUERTO PIZARRO;240101;AVENIDA AV. JOSE OLAYA S/N PTO. PIZARRO N�MERO S/N DISTRITO TUMBES PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.39182833;-3.503105;3667
1622;CLAS ANDRES ARAUJO MORAN;240101;OTROS URB.LISNHERT TUDELA MZ X LT 01 DISTRITO TUMBES PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.42750694;-3.55700516;3065
1623;CLAS AGUAS VERDES;240302;AVENIDA AV. REPUBLICA DEL PERU S/N AGUAS VERDES N�MERO S/N DISTRITO AGUAS VERDES PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.26060333;-3.48552167;3628
1624;CUCHARETA BAJA;240302;AVENIDA AV. PRINCIPAL S/N CUCHARETA BAJA N�MERO S/N DISTRITO AGUAS VERDES PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.23880486;-3.5248506;2974
1625;LOMA SAAVEDRA;240302;OTROS LOMA SAAVEDRA S/N N�MERO S/N DISTRITO AGUAS VERDES PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.22664548;-3.50545702;3469
1626;C.S MATAPALO;240303;AVENIDA AV. ZARUMILLA S/N MATAPALO N�MERO S/N DISTRITO MATAPALO PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.19982763;-3.68242527;2954
1627;C.S. PAPAYAL;240304;AV. PRINCIPAL S/N;940;-80.23539667;-3.57233833;3005
1628;LA PALMA;240304;CALLE CALLE ABRAM CARRASCO DISTRITO PAPAYAL PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.21510167;-3.56252667;3338
1629;U�A DE GATO;240304;AVENIDA AV. PRINCIPAL S/N N�MERO S/N DISTRITO PAPAYAL PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.23234215;-3.53718963;3394
1630;EL PORVENIR.;240304;AVENIDA AV. PRINCIPAL S/N EL PORVENIR N�MERO S/N DISTRITO PAPAYAL PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.22675824;-3.5496673;3555
1631;LECHUGAL;240304;AVENIDA AV. PRINCIPAL S/N LECHUGAL N�MERO S/N DISTRITO PAPAYAL PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES ;940;-80.19708803;-3.61377409;3763
1632;ZARUMILLA;240301;CALLE LETICIA SIN NUMERO ZARUMILLA;940;-80.2720286;-3.50092486;3694
1633;CA�AVERAL;240202;AVENIDA AV. JUAQUIN RUGEL S/N N�MERO S/N DISTRITO CASITAS PROVINCIA CONTRALMIRANTE VILLAR DEPARTAMENTO TUMBES ;940;-80.65119879;-3.9388815;3870
1634;TRIGAL;240202;OTROS CASERIO TRIGAL S/N N�MERO S/N DISTRITO CASITAS PROVINCIA CONTRALMIRANTE VILLAR DEPARTAMENTO TUMBES ;940;-80.6740287;-3.84093768;2852
1635;LA CHOZA;240202;CASERIO LA CHOZA;940;-80.66457905;-4.01767859;3520
1636;ZORRITOS;240201;AVENIDA AV. REPUBLICA S/N ZORRITOS N�MERO S/N DISTRITO ZORRITOS PROVINCIA CONTRALMIRANTE VILLAR DEPARTAMENTO TUMBES ;940;-80.67923275;-3.68066816;2993
1637;GRAU;240201;CALLE CALLE LOS TOPACIOS S/N GRAU N�MERO S/N DISTRITO ZORRITOS PROVINCIA CONTRALMIRANTE VILLAR DEPARTAMENTO TUMBES ;940;-80.630233;-3.66635541;2768
1638;CANCAS;240203;AVENIDA AV. PANAMERICANA N� 1192 NUEVO CANCAS DISTRITO CANOAS DE PUNTA SAL PROVINCIA CONTRALMIRANTE VILLAR DEPARTAMENTO TUMBES ;940;-80.94725478;-3.95202062;2025
1639;BOCAPAN.;240201;AV. PANAMERICANA S/N BOCAPAN;940;-80.72120786;-3.70812298;2173
1640;BARRANCOS.;240203;BARRANCOS S/N;940;-80.97109721;-4.12405948;2249
1641;PAJARITOS;240203;OTROS PAJARITOS S/N N�MERO S/N DISTRITO CANOAS DE PUNTA SAL PROVINCIA CONTRALMIRANTE VILLAR DEPARTAMENTO TUMBES ;940;-80.88824333;-4.05144333;2954
1642;CAPITAN HOYLE  *;240105;OTROS CASERIO CAPITAN HOYLE N� 37 DISTRITO SAN JACINTO PROVINCIA TUMBES DEPARTAMENTO TUMBES ;940;-80.49711037;-4.08268018;2067
1643;SA�L GARRIDO ROSILLO;240101;CALLE 24 DE JULIO N� 565 TUMBES;940;-80.4557269;-3.56270287;2134
1644;HOSPITAL DE APOYO II-SULLANA;200601;AV. SANTA ROSA S/N;901;-80.69477581;-4.89642262;3716
1645;AYABACA;200201;JIR�N JR. MONTERO 400 AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.71413952;-4.63578921;2372
1646;TAPAL;200201;OTROS CASERIO TAPAL- AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.55012583;-4.78115519;2231
1647;CHINCHIN;200201;OTROS CASERIO CHIN CHIN - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.79498887;-4.7006926;3143
1648;OLLEROS;200201;OTROS CASERIO OLLEROS - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.62344146;-4.71679218;3584
1649;ARAGOTO;200201;OTROS CASERIO ARAGOTO- AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.63568757;-4.57770566;3596
1650;CHOCAN;200201;OTROS CASERIO CHOCAN - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.70869046;-4.53865609;3365
1651;YANCHALA;200201;OTROS CCOMUNIDAD TACALPO SECTOR YANCHALA - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.59533723;-4.65193774;2856
1652;ARREYPITE - PINGOLA;200201;OTROS CASERIO ARREYPITE PINGOLA - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.77728325;-4.68096408;3722
1653;CALVAS DE SAMANGA;200201;OTROS CASERIO CALVAS DE SAMANGA - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.52276067;-4.55486947;2689
1654;ESPINDOLA;200201;CASERIO DE ESPINDOLA COMUNIDAD DE SAMANGA;900;-79.47918474;-4.64809095;2712
1655;REMOLINOS;200201;OTROS CASERIO REMOLINOS- AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.58504263;-4.4916545;2394
1656;ANDURCO;200201;OTROS CASERIO ANDURCO DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.65013837;-4.8263337;2238
1657;HUIRIQUINGUE;200201;OTROS CASERIO HUIRIQUINGUE- AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.6689438;-4.50017646;3044
1658;HUACHUMA;200201;OTROS CASERIO HUACHUMA - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.76276135;-4.52083522;3540
1659;SAUSAL;200201;OTROS CASERIO SAUSAL - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.64398517;-4.43635198;2368
1660;EL TOLDO;200201;OTROS CASERIO EL TOLDO DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.51131844;-4.64347621;3040
1661;SAMANGUILLA;200201;OTROS CASERIO SAMANGUILLA - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.52998082;-4.62529932;3557
1662;CHARAN;200201;OTROS CASERIO CHARAN - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.62152445;-4.54894094;3325
1663;LAGUNAS DE CANGLY;200201;OTROS CASERIO LAGUNAS DE CANGLY DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.54928818;-4.70820133;3524
1664;PORTACHUELO DE YANTA;200201;OTROS CASERIO PORTACHUELO YANTA - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.59160898;-4.84442574;3998
1665;GICLAS;200201;OTROS CASER�O GICLAS - AYABACA DISTRITO AYABACA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.68475523;-4.5122681;2594
1666;POTRERILLO;200111;OTROS CASERIO POTRERILO LAS LOMAS DISTRITO LAS LOMAS PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.09448985;-4.6974699;3793
1667;CHIPILLICO;200111;CASERIO CHIPILLICO;900;-80.13135243;-4.71973086;2719
1668;EL SAUCE-LAS LOMAS;200111;CASER�O EL SAUCE - LAS LOMAS;900;-80.08085125;-4.68472491;2140
1669;PAMPA ELERA BAJA;200111;CASERIO PAMPA ELERA BAJA;900;-80.14741929;-4.69757014;3912
1670;PELINGARA;200111;CASERIO PELINGARA LAS LOMAS;900;-80.3084274;-4.70450363;3816
1671;HUACHUMA ALTA;200111;CASERIO HUACHUMA ALTA - LAS LOMAS;900;-80.14985091;-4.71955194;2066
1672;SAN FRANCISCO DE PAMPA ELERA;200111;CASERIO SAN FRANCISCO DE PAMPA ELERA;900;-80.06977766;-4.68794764;2832
1673;SANTA ELENA - LAS LOMAS;200111;OTROS CASERIO SANTA ELENA - LAS LOMAS DISTRITO LAS LOMAS PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.42059017;-4.82980979;2777
1674;PUERTA PULACHE;200111;OTROS CASERIO PUERTA PULACHE DISTRITO LAS LOMAS PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.18529647;-4.73182026;2251
1675;GARABATOS;200111;OTROS CASERIO GARABATO LAS LOMAS DISTRITO LAS LOMAS PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.08242575;-4.70895809;2237
1676;EL PARTIDOR;200111;OTROS CENTRO SERVICIOS PARTIDOR DISTRITO LAS LOMAS PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.27985193;-4.73084287;3453
1677;LA MENTA;200111;COMUNIDAD LA MENTA;900;-80.09712693;-4.7190207;2225
1678;SUYO;200210;JIR�N JR. GUEPI- S/N - SUYO N�MERO S/N DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-80.00280655;-4.51430032;3603
1679;CHIRINOS;200210;OTROS CASERIO CHIRINOS - SUYO - AYABACA CASERIO CHIRINOS - SUYO - AYABACA SUYO AYABACA PIURA ;900;-79.94922116;-4.45253284;2013
1680;PAMPA  LARGA-GUITARRAS;200210;OTROS CASERIO PAMPA LARGA GUITARRAS - SUYO - AYABACA DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-80.14436946;-4.42272214;3240
1681;LA TINA;200210;OTROS CASERIO LA TINA - SUYO - AYABACA DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.93873012;-4.40570378;3542
1682;LA TIENDA;200210;OTROS CASERIO LA TIENDA - SUYO - AYABACA DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-80.24275404;-4.39266957;3749
1683;SURPAMPA;200210;OTROS CASERIO SURPAMPA - SUYO - AYABACA DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.92861287;-4.42822251;2485
1684;SARAYUYO;200210;OTROS CASERIO SARAYUYO - SUYO- AYABACA DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.93494633;-4.55190505;2822
1685;PUENTE INTERNACIONAL;200210;OTROS ALTURA DE PUENTE INTERNACIONAL DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.96440686;-4.39328328;2429
1686;SANTA ANA DE QUIROZ;200210;OTROS CASERIO SANTA ANA DE QUIROZ- SUYO DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-80.07377428;-4.54580998;2986
1687;LA LAGUNA;200210;OTROS CASERIO LA LAGUNA DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.64855428;-5.19814895;2718
1688;SAPILLLICA;200208;CALLE CALLE LA ARENA S/N. SAPILLLICA N�MERO S/N DISTRITO SAPILLICA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.98171621;-4.77551069;2969
1689;TASAJERAS;200208;OTROS CASERIO TASAJERAS DISTRITO SAPILLICA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.99400729;-4.74765131;2743
1690;COLETAS-CHACHACOMAL;200208;OTROS CASERIO COLETAS CHACHACOMAL DISTRITO SAPILLICA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-80.00104114;-4.85011588;3829
1691;EL SAUCE-SAPILLICA;200208;OTROS CASERIO EL SAUCE -SAPILLICA DISTRITO SAPILLICA PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.987709;-4.81257618;2465
1692;PAIMAS;200207;AV.FERNANDO BELAUNDE S/N PAIMAS;900;-79.94771296;-4.62478543;2327
1693;LA SAUCHA;200207;CASERIO LA SAUCHA -PAIMAS;900;-80.07304111;-4.59606596;2633
1694;TONDOPA;200207;CASERIO TONDOPA-PAIMAS;900;-79.85439219;-4.70277562;3193
1695;JILILI;200203;CALLE CALLE MIRAMAR S/N- DISTRITO DE JILILI N�MERO S/N DISTRITO JILILI PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.79793891;-4.58392881;3592
1696;ANCHALAY;200203;CASER�O ANCHALAY -JILILI;900;-79.79910326;-4.50543122;2104
1697;CUCUYAS;200203;OTROS CASERIO CUCUYAS - JILILI DISTRITO JILILI PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.84357732;-4.46977585;3916
1698;LAGUNAS;200204;OTROS CASERIO LAGUNAS S/N N�MERO S/N DISTRITO LAGUNAS PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.84475523;-4.78933116;2253
1699;EL LUCUMO;200204;OTROS CASERIO EL LUCUMO S/N N�MERO S/N DISTRITO LAGUNAS PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.91026551;-4.77020627;3139
1700;SALVIA;200204;OTROS CASERIO SALVIA DISTRITO LAGUNAS PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.82070635;-4.87737029;2503
1701;SAN JUAN DE LAGUNAS;200204;OTROS CASERIO SAN JUAN DE LAGUNAS DISTRITO LAGUNAS PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.87401018;-4.77287182;2164
1702;PILLO;200204;CASERIO PILLO S/N;900;-79.91455659;-4.73574389;3465
1703;MONTERO;200205;JR. PIURA S/N MONTERO;900;-79.82472125;-4.62984279;3936
1704;SICACATE;200205;CASERIO SICACATE - MONTERO;900;-79.80663922;-4.64617516;3965
1705;MARMAS ALTO;200205;CASERIO MARMAS ALTO;900;-79.84307198;-4.59907725;3142
1706;QUEBRADA DE AGUA;200205;CASERIO QUEBRADA DE AGUA MONTERO;900;-79.90523476;-4.64243327;2728
1707;SICCHEZ;200209;JIR�N JR. UNION S/N SICCHEZ N�MERO S/N DISTRITO SICCHEZ PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.76381373;-4.5691252;3679
1708;OXAHUAY;200209;CASERIO OXAHUAY - SICCHEZ;900;-79.7838583;-4.55770156;2894
1709;AMBASAL;200209;OTROS CASERIOI AMBASAL DISTRITO SICCHEZ PROVINCIA AYABACA DEPARTAMENTO PIURA ;900;-79.7479982;-4.58347913;2726
1710;TAMBOGRANDE;200114;ZONA INDUSTRIAL AA.HH. FROILAN ALAMA;900;-80.33621452;-4.92299341;3492
1711;CRUCETA;200114;CASERIO CRUCETA TAMBOGRANDE;900;-80.26768911;-4.83946693;2434
1712;TEJEDORES;200114;OTROS CENTRO POBLADO DE TEJEDORES DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.21827699;-4.84863319;2705
1713;MALINGAS;200114;OTROS CASERIO MALINGAS -TAMBOGRANDE CASERIO MALINGAS -TAMBOGRANDE TAMBO GRANDE PIURA PIURA ;900;-80.25016272;-4.95193106;3516
1714;MALINGUITAS;200114;CASERIO MALINGUITAS;900;-80.25632478;-5.02662302;3183
1715;PAPAYO - ALGARROBO;200114;CASERIO PAPAYO ALGARROBO;900;-80.51235204;-4.85251538;2251
1716;SANTA ANA;200114;OTROS CENTRO POBLADO SANTA ANA MZ X LOTE 59 DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.4528321;-4.9513649;2567
1717;LA PE�ITA;200114;OTROS CASERIO LA PE�ITA - TAMBOGRANDE DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.52739935;-4.9422969;2634
1718;CHICA ALTA;200114;CENTRO POBLADO CHICA ALTA;900;-80.41456716;-4.89037391;3332
1719;SINCHI ROCA;200114;SINCHI ROCA JR. INTY RAYMI;900;-80.43556339;-4.88288053;2301
1720;LAS MONICAS;200114;CASERIO LAS MONICAS;900;-80.28331037;-4.92970367;2035
1721;PEDREGAL;200114;OTROS CASERIO PEDREGAL - TAMBOGRANDE DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.38476013;-4.88256102;3991
1722;PALOMINOS;200114;OTROS CASERIO PALOMINOS DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.25032642;-4.93137832;2317
1723;LLOQUE YUPANQUI;200114;CASERIO LLOQUE YUPANQUI;900;-80.38006662;-4.80574588;2071
1724;EL PORVENIR;200114;OTROS CASERIO CP-3 SAN MARTIN DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.30070306;-4.88634273;3296
1725;YAHUAR HUACA;200114;CASERIO YAHUAR HUACA;900;-80.42052451;-4.82973613;3678
1726;OCOTO ALTO;200114;OTROS CASERIO OCOTO ALTO DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.39120977;-4.93966811;3734
1727;PROGRESO BAJO;200114;CASERIO PROGRESO BAJO;900;-80.51464686;-4.95787279;3208
1728;CP3-SAN MARTIN;200114;CENTRO POBLADO CP-3;900;-80.34211097;-4.84264289;3096
1729;CP4;200114;CASERIO CP4;900;-80.3302983;-4.74758228;2848
1730;GUARAGUAOS;200114;OTROS CASERIO GUARAGUAOS DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.20685139;-4.9083829;2254
1731;LA GREDA;200114;AVENIDA AV. INTERNACIONAL S/N CENTRO POBLADO LA GREDA NUEVA N�MERO S/N DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.33908223;-4.98076768;2172
1732;LA RITA;200114;OTROS CASERIO LA RITA - TAMBOGRANDE DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA ;900;-80.30393103;-5.00701565;2016
1733;BELLAVISTA;200602;TRANSVERSAL LUCIANO CASTILLO COLONNA S/N A.H ESTEBAN PAULETICH BELLAVISTA;900;-80.67170624;-4.88467601;2546
1734;SOMATE CENTRO DE SERVICIOS;200602;SOMATE;900;-80.51818407;-4.7551111;3995
1735;HUANGALA;200602;HUANGALA;900;-80.60137931;-4.83991976;3056
1736;CHALACALA;200602;CHALACALA;900;-80.57120131;-4.7905556;3408
1737;SOMATE BAJO;200602;OTROS SOMATE BAJO DISTRITO BELLAVISTA PROVINCIA SULLANA DEPARTAMENTO PIURA ;900;-80.53273425;-4.74460614;2770
1738;SAN VICENTE DE PIEDRA RODADA;200602;SAN VICENTE DE PIEDRA RODADA;900;-80.58338409;-4.83154859;3597
1739;SOMATE ALTO;200602;SOMATE ALTO S/N BELLAVISTA;900;-80.43118875;-4.78791227;3659
1740;EL CUCHO;200602;CENTRO POBLADO EL CUCHO AV. LATINA S/N;900;-80.66109696;-4.86989325;3901
